Nome,Marca,Preço Original,Preço com Desconto,Percentual de Desconto,Link
Samsung Galaxy A35 5G Dual SIM 128 GB Rosa 6 GB RAM,Samsung,2499.0,1480.0,40.78,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=tDhn3N0Xqtb2ME7BLbH1iM3qHkWOYv6PkM0CLJFNkjMc%2B59dCx0mqHktFqpCjuZGoJj%2BLvABzCBsf9H1PIezyi5%2FiTklvRL17j3iTweQYWgIq28%2F3D957KvmswKwG%2Ba%2FTRZ3jLt%2BY1Ysfvo7M70slBa53zclO15Z7wTAMms%2Bgc8LrF6H7WyqEOZcwUwEB0Gy%2FeDUJqOG5CAzLeyIxYCWMD9SosWsJlX%2FOFvDizg2sU1FVS31By%2Bw%2BEQe9%2BksSJ4bWry%2FCpjmfRqm008T%2FCuxm3RQ5AGSR0cy8aop4iKC8FAs2l4jjTFA1pfKWJkn%2B64%2FyqDpZj7ZrOot9g9ft5%2ByD5ZqN9nxpO4YjCuszGuMP87jAK9Z1ZUkg7f4bqBniV6qhzYS8czsv98qFqYANLxrlesNzeYcvYhDnkq3pkc2W4XLy7ESw6HBTMpil0Xs83uiVfS30kVRlXjT%2FTfXJ8dl4ZWouvekpMOHbE8b2UK9omLp9HDovxBzuCaHq2HzPGMEBcruSLjpNmVYw1EqR8kO8RfG8mpnQ5RPCWh04S34OQ3W8OYZn4UV0CkCUEKVjgj%2Bm8mEduHYX3Bf8O%2BQxgWSeb3HANl7cYr42UphTD0YBuyDFiZXHi87qXmiAQjRq3UjSC4q8wITgppLSh%2F8e6u6oEyebwxSKEJBKOGNRqLoJhrvcXd%2Fyyh2apBplRfSXTXEW2dGJk2PkAp8YDA2m9SI3nsC0Y%2BAXP5%2F0b9H%2BpyD2fb%2BGxJr2lIyB9YbwWvSyWoMiKUMTEsXErMQSwOBVkvpNIj10R0yX9Qdd6S3HgvGofc0o1aauoVG%2B%2BkWOPyse%2FmP3IOHEyDGOqV89khya0xduhHOjB84XIDB%2BMJ9eNPkcPbBx4%2FD3aBFIqB7IcihKVrxAdlEE%2FrsQJpcnCeXy5pB%2FWdZqX4gauVU&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A15 128gb Azul-escuro 4gb RAM Tela 6.5 90hz 5G Dual SIM,Samsung,1499.0,929.0,38.03,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=31Wo%2BseYSmgVpztK1Iz3f9Dys2g3szkRutxAAndmLMFAFAXTgn%2FoueFcLi5GCkcQBxDsoni%2BA6DCKaqPoBd%2Fn0Q0Y9vf8CMwHcv6EiH3ge58uSxW4eGtZDRVQ9rcQuqIofKagPx6eQ9ttHWZ9yuBXmttK0e7vtzIEszP0CDRbPJ2hVe57H%2Bd8FisPIVCDy9B1%2BROD91LIdahLeOI7Ne9U0p8m9fjic9q%2FkKIWQQdWa74DLGI1loIyEPmvVnyk0Jke3ltUbHwY8XN%2BMUyDu8Bi3bxASY8Qdclq64bie1K4jXVJ8E3KzCvzJAsuWSgYDKlh8DTiefmTHA3mXmKv0JiuWqx5x8xy5wDzPjZDFJMQSX5dXidJ9RI8LDgjbnqIZllhSqNBVXMgGIeyDPKRpwwpDKpEv4WlafK30xUe1qd1msNUn%2BbOENLzfWzD70ju6rLodvj4LAOzjej34tF%2FVnEpSZjEz0erFVVp1%2Bz7omS0qN9EQ24zRZ%2FXOmXDaDWi9dLi%2Bx%2BJ5aqKfNivGMJ3FKvd%2BQE7HOfg5vxeJ5BAmPhwhsxvR%2BqJ7Jgu3Rzo6nPlKpUZd%2FvZfTJM%2Bt%2FHO%2B5Croc2X4PGqK0aMTve4KM3lMZWIvVRWACpEVlKueKJ5dW6esknOr%2Bip7%2FIJENjCWWfXEs2h9oRbMms0oW3H0D7mmyPOBKJK3xh8ip0ag6%2B0%2BUmDkCAgw2RU1tEFIzg1b3jhBVp%2BL2RFNGb7k19GcFL7%2BjCiUWys05moL7u0wWw5B7dwWc%2BosC6h1X2Cga0O0TyjxtoJwxL1zUXF5t%2Bb7PTvbPHeY5YIEUeZ9ByYvyOzmHBd308PE8zFqU%2FYan8ap41a5%2FGh1IVvYmRE6bTv9379ST4U8Zqc6FIscytDhKWgrhBH6jNEReGJSUX3eYxtwh8dkpR4osbqy7mYT%2BxXjSfUsryWBFNZLcOI5IRccs&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
"Celular Samsung Galaxy S24, Galaxy Ai, Câmera Tripla Traseira De Até 50mp, Selfie De 12mp, Tela De 6.2  1-120hz, 256gb, 8gb De Ram, Esim Cinza",Samsung,6499.0,4955.0,23.76,https://www.mercadolivre.com.br/celular-samsung-galaxy-s24-galaxy-ai-cmera-tripla-traseira-de-ate-50mp-selfie-de-12mp-tela-de-62-1-120hz-256gb-8gb-de-ram-esim-cinza/p/MLB34102203?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34102203&deal_print_id=278b7afb-1fc7-4392-bcfd-e33f5edac44e&position=12&search_layout=grid&type=product&tracking_id=0f79a2d8-6d10-42c5-8a24-43e0c5a458dc&deal_print_id=ff00ddc5-1d69-4521-b569-4437be03fa11&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Cinza",Samsung,1887.78,1666.0,11.75,https://www.mercadolivre.com.br/celular-samsung-galaxy-m35-5g-cmera-tripla-ate-50mp-selfie-50mp-tela-super-amoled-66-120hz-256gb-8gb-ram-cinza/p/MLB37105595?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=DEAL_OF_THE_DAY&searchVariation=MLB37105595&deal_print_id=278b7afb-1fc7-4392-bcfd-e33f5edac44e&position=10&search_layout=grid&type=product&tracking_id=0f79a2d8-6d10-42c5-8a24-43e0c5a458dc&deal_print_id=ff00ddc5-1d69-4521-b569-4437be03fa11&promotion_type=DEAL_OF_THE_DAY
Samsung Galaxy A55 5G Dual SIM 256 GB 8 GB RAM cor Rosa,Samsung,3299.0,2319.0,29.71,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=DOzE65S4HjSZo8ULLpD2lZhY7PmYzD3g1wfV9y%2BJDzurpju9CgVj6GgV2x3srnxhSifIuPNs%2BIDVOGTpVeuGk7UJYv%2Fze9FWlLb76wXVdQbZrG3oRskBkWdlF4XIBqfeiuaSpiD11Y5pSme%2BvtL1iT6QzRXwvq%2B280w0dvEfEBiP0M95mTVu6kTikOlTA84%2FfG5kpCJvOB2SzcLjZA9gl9EutXhxzk6b%2BfjqCA6xM56e8Q8Ho6wwlT5SzNF0bwV%2F0hW6q%2F8fOvvy0eEZEZP2tbD1UUMwyG1C%2FOpCiBmiUbDHX%2FaT1Nhe0pDj3GTy2Yac36G62nead8lv5mbA9%2BIauQf0cSvSW7r1uvU8epQl4lS7aqF0Ox3ViwZTWMRrPFe8wFOOpskjyr150JRULkNaf0pEgpJZo6Ltff1jRo4pE1QMYtM4AdGlgQ4cBeNVr8rrUnDsTAlCmdBUdDxILTD48AuSk2wEu1WfpdF2NGXZK89YtiDVstnR44Azgod512q52fIIKl0UTe8nqVgI8XqiTxVWz9S8zei3SvqVdXdRlzZBYhC3VqTvxx36vG0MttDMK6%2BwZizH8%2FpYZ9KpIFHF%2FLlsBKeGdt2MzqMTxTjS%2Fi%2BdDeS8N6gwELxFH1ZJzCTzfItkAsP5S%2BmEMgZiNeSTzu7dtiw%2B%2BObrm%2Bwl03VVTn8uAiAuzTV%2FhWRymW4DBxg53CqZg1Gq%2BTwbtMApHSXuhls2YYOlOZMwwyyGOk944yvDkXmKyVPDjLp%2BuuJQlvHqY9Jdv83VCUAYwFHsUI0Lsxl5U0xWmmyLFhnjL%2BfkCsq%2B4OMt3CQHjYSPBK3o3%2BUnTvUadY8GFDUW%2F2UIbd04v2qeMsBVqS0rW2fUbrhnSaW2ldPhVKOAOj0HDDNpj7Itcux6QStxfu8CJvYLfWqHtmRerkw6amgS&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A55 5G Dual SIM 256 GB Azul escuro 8 GB RAM,Samsung,3299.0,2087.0,36.74,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=iY9wm7Xik5RvXxptzWDvBjG52s2YnyuVb1kBslkF%2BB0wcXn%2F%2FCI0Tyoyy1q8qi4t4IPJVWQ1OoFjBmPZkLpt64jiWd5ZtsBKgqk9K3yNyaGV%2B0B0Qmki3Z45q%2BfAOan3bt1Q9MT3bYgh0YZtO5NUR%2BDr46wZVU3T0r32cnR%2FpzQtIQWniqylwjq9ek5qSmMXTmT7iBf64Lp%2F4P5pnSH%2BO1tgAmsFz6tBq%2BBIJBc0%2B8uK%2FRNKitSVyBh%2Bl%2BomF%2BIu%2Fx3nh83o64GFeBgatEhMkc0MhFjT0Q3O0R1Z1fasdi3oGdD%2Fp4i9cmkxGpGyTWMQRoF7c8pc7DBeGv4mbM1%2B6dxOYk6IPtTXi1u%2F178ZeaSQkdaEQhdg58QKvJm5EQSD2kp%2Bb65i4riPJ5iqhgnH%2FpogoE4Vz3R%2F40mtfX879EAoJUoSGZYTvVxGn%2FtwDxZXvHlElmD5cbseTx5G24Tr2GJSYKNCZPZ7M%2B8016rjk2yyEJTRLVRcd4r82XcuZ2eK7A0USuc2OtDiFdcB3fg%2FbUdG5nXEwnwmJINzp1MsJfACQPcmiw9IuFX%2F6EACX0IOSPg6LDcvfASuA9c6B0Qe3%2FWN4fn7BcEkpmo8wmRrfRi72caXbuKmJp8Ow%2BPOWtR8q13nhFoYOdM7nUAj8e4JfT%2FL7hEqa4FzEalaQrHj515M75kw4d1t02p4G7D3Do%2FKIQFr8SN2NLwjcfjBU%2F2lK8fnb5yjnJpEvWGjhPjvLSkYYtCwHTPGlnRrU6gxxJBmxGAMI7d1FprEIisNo6PKPOgRtj5oJSY57wKpGuYL232NLTkjbxfJVugWbnFnb46U88aieaHhBwpJpixRsNnsBwYmC0TFwZmGqlibx56%2Blo6%2BSBS80JaVlUZcc47lPwcjQjqTWbLGA5F20s6IqQybjOTmG2%2BOQOPb%2FDz%2FOg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Celular Samsung Galaxy A55 5G Dual SIM 128GB Rosa 8GB RAM,Samsung,2799.0,1770.0,36.76,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=RKNab41SqOD%2BP7nf4lna0TmhYTtLAS2Ho8yPf6NIqvvRxHYLnWkE6YQAHiLpJqO8v7XD9OPcAE6tBhh3nPag5mFTRL%2BXtdbClHE8rXdl2QyAZK2LqTu6xlW%2ByhwgzXXhgqwiyuTm3IQ6H0ve6aQmE%2FEaLrqssW3Ns1N%2BLv20UXubbx%2F5%2BWjFehJnVO1aIR5M3eWY1pgRI6idTHMDmPec2d%2Fad7OMvq6J%2FMe6vG2gBKJXcPrk5HTFbQuC6ZFHo%2BF6QCz%2Fw7G2vlCaVHZML3mdVxNSiEh%2B1JsV2VOjciZBKUvEY2rSELnFKV9H2JvkgWlzNqscNxaFQnfY%2FHb3uS9lI5JV6As0t80S%2BqHKpvxKtj%2FcVkjQodyEpJvCVb9TZew8JwW92GX%2FrWZJS8%2BGMcZxlkQUTROzZ%2FrIQkv%2Fp%2BgIKpYt9YULiaTqtX3NwbezKVNQlmUw9scqT1%2BkQ5NMXYsJ0Eu1pRXybHvgUK%2FH7k1Pc2VngUczlR9FfZaADkCZwstne%2BQAWI817s9ZhGpR72a%2FBaWKqumRZ0v5V2TM0u2VKtuHVbtoL16vG1YpoYqU%2B0JsSZAjxsvQDFNgupK1HAFqClch6UBYZ7721EoM4KSVhiTD8jhBVsIiWeGpsq0bw%2FdwltO8I%2BTtbJi8zyqL6N4Z5%2B1jm5Rbmm%2FuHHxBB4jJUz41%2BkVxWqYcqtvB5%2Bvfesbo3PFMUz6xDFVJg%2BHiQBBwipLU8Yw0UGzSF6xN6xH1HOKoSRDBjc8g5v86CeKdaiuhB%2BLZuzziu6hRRqN8Kc8deGrMVyBzb9ik2pQ5pypf7pompyxFTosQcLv4%2FRb%2BlxvIgUfgBtWSq2yN1tQBkmBSkNjo3dyIfOr8W2glyv0hc57rv5rUffxZTpwVWzJqSzqGko13DmzcLY1FnoFBit5kNiNIcprCfg9tXhsfKxI%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy S23 FE (Exynos) 5G Dual SIM 256 GB verde 8 GB RAM,Samsung,,2902.0,,https://www.mercadolivre.com.br/samsung-galaxy-s23-fe-exynos-5g-dual-sim-256-gb-verde-8-gb-ram/p/MLB27958209?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB27958209&deal_print_id=278b7afb-1fc7-4392-bcfd-e33f5edac44e&position=16&search_layout=grid&type=product&tracking_id=0f79a2d8-6d10-42c5-8a24-43e0c5a458dc&deal_print_id=ff00ddc5-1d69-4521-b569-4437be03fa11&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G Dual SIM 256 GB Rosa 8 GB RAM,Samsung,2799.0,1797.0,35.8,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=9uiY4SZ%2BcHaLc7TelDlmN4LUaSYYUtjtDYCISliAmNfw3ithTbz6CgLQfnITCvXipKUilOfjXWk1hHIlQ7pnMV0pXLQdJj7wpXuP%2Bf0H4JFQo%2BXUMXItvwjzCeX4CRoCsKQ9t8ylhg7oCwq9FT18lhh3iebNOCKjWF%2FfFVuOjauSFukOC%2Bb5fnLZN%2FqmQsPRK50mYOGadvqgW%2BcdKvC20r2%2B%2BdWnZIaMHReT0dg1b%2Bv%2FMMQXm7S0quw3uUlo1Z%2BdKlotrHCq%2FYPHveCl%2FeZ7%2FatKbp0C0q4FCmXbw1Na26oJBUu3IZWfz3a71%2FKXlkCExkQooci5d5uiF1O0QAy3RV0ful6HA40DJ%2FpyLPtYISxCXybU62GLRdybIjSCsFd6CDw%2BpKQoCcFqvHZSroK4UQq%2BgsdSraRyd4RFpXhaAp68sqyjrQrLONdlLrormSb294Y3QPfhLC4q%2Ft3VV9jzwQaP8WJPZGcGKq445DEcNPiHNbrDWyS3LKEVkVwvwcegzIl3%2BWy09yYuRdmgil3Rsu3KsXRNH1fDpzReu1ds1K62Fed%2BTd9W0F%2B7fODbwW9IAPjoEfEzG7vN9%2BLdDsq6H5VYle0vhj1uWqnenoub6XfnpLJMsvaRQouNgvK9GQxBIqUw0m6C83RucpQwIISusQFxtNGPOerjAQWFUg4et6D2DVD7KnniRx9fENFtyHZ0VSw8HfhXsbRty4%2BxXUC3Rr1sT4%2BK5bbLnZOLSa%2F2sO64UqgDPs9ljYSJhKLe1I5KxD12FE%2B4XlJ4QVunP6S%2Bg9ABjxHyExjODQJsVUmEv5zfUibXBACsRpMO%2FAEqn%2FKVOyAf1cgsE8A3p%2BqvAMIrpbYXf%2BovT84os6DvW4c8z2ABUTN61GeGHnqGS15dCQH0yrNfTzmqrPxGNsplTKThCBelyLf0%2BOLc&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy S23 FE 5G Dual SIM 128 GB Grafite 8 GB RAM,Samsung,3999.0,2599.0,35.01,https://www.mercadolivre.com.br/samsung-galaxy-s23-fe-5g-dual-sim-128-gb-grafite-8-gb-ram/p/MLB27955968?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB27955968&deal_print_id=5a34baba-9641-4457-b98b-d75377998654&position=5&search_layout=grid&type=product&tracking_id=edcf7eeb-872a-4c1a-bf1a-07ec52bc2af1&deal_print_id=3291b154-1247-47d6-936f-b6383bdc0b78&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy A35 5g, Câmera Tripla Até 50mp, Tela 6.6 , 128gb - Azul Escuro",Samsung,1765.48,1549.0,12.26,https://www.mercadolivre.com.br/celular-samsung-galaxy-a35-5g-cmera-tripla-ate-50mp-tela-66-128gb-azul-escuro/p/MLB34729846?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34729846&deal_print_id=5a34baba-9641-4457-b98b-d75377998654&position=15&search_layout=grid&type=product&tracking_id=edcf7eeb-872a-4c1a-bf1a-07ec52bc2af1&deal_print_id=3291b154-1247-47d6-936f-b6383bdc0b78&promotion_type=TODAY_PROMOTION
Samsung Galaxy A55 5G Dual SIM 256 GB 8 GB RAM cor Rosa,Samsung,3299.0,2087.0,36.74,https://www.mercadolivre.com.br/samsung-galaxy-a55-5g-dual-sim-256-gb-8-gb-ram-cor-rosa/p/MLB34731720?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34731720&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=31&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Celular Samsung Galaxy A55 5G Dual SIM 128GB Rosa 8GB RAM,Samsung,2799.0,1770.0,36.76,https://www.mercadolivre.com.br/celular-samsung-galaxy-a55-5g-dual-sim-128gb-rosa-8gb-ram/p/MLB34729840?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34729840&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=30&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Samsung Galaxy A25 5G Dual SIM 256GB Azul-escuro 8GB RAM,Samsung,2331.66,1329.0,43.0,https://www.mercadolivre.com.br/samsung-galaxy-a25-5g-dual-sim-256gb-azul-escuro-8gb-ram/p/MLB31498601?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB31498601&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=17&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Samsung Galaxy A15 Dual SIM 5G 256GB Azul-escuro 8GB RAM,Samsung,1599.0,1265.0,20.89,https://www.mercadolivre.com.br/samsung-galaxy-a15-dual-sim-5g-256gb-azul-escuro-8gb-ram/p/MLB34103802?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB34103802&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=24&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Samsung Galaxy A15 5G Dual SIM 128GB Azul Claro 4GB RAM,Samsung,1499.0,929.0,38.03,https://www.mercadolivre.com.br/samsung-galaxy-a15-5g-dual-sim-128gb-azul-claro-4gb-ram/p/MLB32174378?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB32174378&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=8&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Samsung Galaxy A34 5G 128GB Preto 6GB RAM,Samsung,2599.0,1322.0,49.13,https://www.mercadolivre.com.br/samsung-galaxy-a34-5g-128gb-preto-6gb-ram/p/MLB23138615?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB23138615&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=21&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
Samsung Galaxy A15 4G Dual SIM 256GB Verde claro 8GB RAM,Samsung,1699.0,1069.0,37.08,https://www.mercadolivre.com.br/samsung-galaxy-a15-4g-dual-sim-256gb-verde-claro-8gb-ram/p/MLB31214364?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB31214364&deal_print_id=28e09512-8133-4252-86b5-8c47d0031ed0&position=23&search_layout=grid&type=product&tracking_id=c99989a7-0329-4349-bde2-f9044f673fff&deal_print_id=2dbffc53-63d3-4f3c-9006-7e2d401d5cba&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Cinza",Samsung,1887.78,1666.0,11.75,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=EDdv1ZMvQKgxy7yh3JPNcAuXVwmT6AOpDC1kNmlzKidEwV9bRElfQDjrUT1QeS8YWWMlB2b4SAgUGeGPi%2B22r6ootyZNFZla6RRT3KbNf9avbCFtz58ZQbi7ikeWJJHMsYGN8rynngkcFLjKk29xvnQCwU25pv0P97Uk99mKVVUybsOCGlsg00vnok9USUbj%2B%2B21w9Lny%2FOTmxjsKzHVLnCjM5L3TKzwBpTuoTKSPmFlr7RR4aUWZ%2FcDSJA6mj2AxsAflT1wvOxnZsjB5eT91mvFGsLb1P7uuw5fr%2Bl4CTR33Aw8kLj2QulU%2BqCzqWv2KI15mfQsrpS8pa8Lgnvs70Nay0U5y320InhhTY%2BNlxY8xys16w0dNPoJGioy7R9I5l799jI1iYpdWi4z1ulY8IOeBqoocy894k7B4vqXZfAKAc7amKpiKgwGAQpUQTPO2LVnKy4NKhl1VL9HqH8mRoalacH4r6FBBd9C2SUWl051OXyoHXOBjKOjPx0KXP95eV97nJ75Q%2FZ1nec%2F%2BGQzBdsfKbBvAbi5Z0EPXHGuiZpvirjPI%2BdudIuvfHETBV6UD0rB7IFmMnwamvrJhByX3SpHBNkmZdKihU07xO5%2FtG1HJ5IB3KWBY3y4MkEQNJYuNrmp%2BpL0rlpAPM6WHIuYqP9E0xp1yQ%2FFhTJVIp3UgufunzGAjH35k12DfNmiC97wRAv5Nsv04Vm6H4su1QL8CSxZKaydPf7MqtSB8%2FyuKaNsnbOJydnRMJr16VdJuyUDJ%2BLCQDbZjK1NNTmZ82a9vgMYfHZnYuLVh5qU2r5%2B1BiZaQaTqjt2501nWs4U2AzIq2P68kXoaC8frRxCw11CnYrwcNp%2BYhpdEvuerONFCc2rgE7%2B%2B3B7kiIQHTqNj9Uawgc%2FObDmLrTwnC1lpDuqJy9VA4qgkOhutvsW6hMEMME0f1u6MkK2wTNOPw%2B3%2BZQltypcrgvq8oGAoSmYHRYCjSjcou%2FpCpp1A8mC5j6biKSxsA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A35 5G 5G Dual SIM 128 GB azul-escuro 6 GB RAM,Samsung,2499.0,1480.0,40.78,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=EQ5H1rbQtQV7DuucsdG0fM4TyDkJOSY4Jx41rsXYD%2Bsu%2FTDmADfNRB8%2FtPv9Fruf5a2yAvitzt%2FLkE5Ovmi%2FIZkf2UzfZE%2FBOhWVh07QWcIiiw6lAkwsj1DunBdXHZxqQ8waAmZRw8INEzlfmAOZSknAqhAR7octjJ7%2BRxtp7NM37mgvF1UcZq02kzcTjwXBjqxTYmfX%2BCwsJsMUgDR0uANnSEcgqFBD5i2Cuf2dKlByUWMQ8uTWVV5kbNcTYT%2BrpQOEgARITUqHkS8rOHYCTF3UTQuzKuuKLY27sAFJUdANywUqquWATWkidRVrq%2BfC0%2FPsIhYEIj5a8CeJ4biIPz8BxXE9oWie1ZzeTRAR8NRfDRIISJYg0TbKBv2fqP3KPSZvBFmwrc2lT8O%2F2ckxKXLfqPqfuRZBHAORLXEvjmrM9348n93pK8957BlniVFKY4q5SDUQKRru0qSD6Fa6RONaLmMxr%2B8MN42WsSDrVAsNZJTmc91LyYtJJEZLHgw3GMbnu6qwGW%2BAuiLBrxG6xh%2F1nwmfB2XcKOohDlpV6CWPYt%2FhSgk2FHg87Bg6%2FTAhcNT%2BLtX7OlIDxvtc3RTNP27yKbUn46HX2zYV%2BCmSVV%2FXynmRx27%2FP%2FsWOCXJbiqZadRdqq47D6ylJ5q%2FuNxnrfV5SA2rBxJHMj5DfGBZ2zFUu4GAMZ%2BlVhx76tH4pt1F3nKtRfKXTqy28UVj04MZvMJ8Yet%2FvnT7MNWqKN8VCn%2FnQcH9QggvVqQh0n2j0Uym8g9PQX0I49azu9z7fT2OmYydECKJmYn965XlQXtiWgSSdcKolsZ95w2PumbnQUxVmpBrTgVlUKKQLAtvT3OUIA462Iy1k74NLWzc%2B3iVfq5ATOcJGoFRwp1c8lPvkG%2BM0e0R%2B6mdMMUtxc64TyK9ZhzE2NNzviH2ZjtXhaw2Si8%2B&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
